Model,Encoded Chromosome
559,"[3, 0, 0, 0, 5, 0, 0, 0, 4, 127, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 6, 10, 1, 0, 8, 3, 1, 0, 8, 3, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0]"
560,"[4, 116, 0, 0, 0, 4, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 14, 1, 0, 6, 13, 1, 0, 0, 5, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 4, 0, 0]"
561,"[8, 2, 2, 0, 8, 3, 1, 0, 6, 9, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 10, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 8, 2, 2, 0, 5, 0, 0, 0, 4, 34, 0, 0, 5, 0, 0, 0]"
562,"[5, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 7, 1, 0, 8, 3, 1, 0, 5, 0, 0, 0, 6, 6, 1, 0, 6, 11, 0, 0, 6, 4, 1, 0, 0, 5, 1, 0, 2, 1, 0, 0, 5, 0, 0, 0]"
563,"[8, 1, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 11, 0, 0, 8, 2, 1, 0, 0, 11, 1, 0, 3, 0, 0, 0, 2, 1, 0, 0, 4, 13, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0]"
564,"[5, 0, 0, 0, 2, 1, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0, 4, 48, 0, 0, 5, 0, 0, 0, 4, 126, 0, 0, 8, 1, 2, 0, 0, 12, 1, 0]"
565,"[4, 102, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 6, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 8, 1, 2, 0, 4, 74, 0, 0, 2, 0, 0, 0, 0, 11, 1, 0, 5, 0, 0, 0]"
566,"[6, 8, 1, 0, 2, 0, 0, 0, 4, 7, 0, 0, 5, 0, 0, 0, 6, 11, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 4, 98, 0, 0, 6, 15, 1, 0, 4, 78, 0, 0, 4, 17, 0, 0]"
567,"[6, 11, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 4, 34, 0, 0, 5, 0, 0, 0, 6, 4, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 4, 8, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0, 0, 8, 0, 0]"
568,"[2, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 12, 1, 0, 6, 14, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
569,"[0, 6, 0, 0, 3, 0, 0, 0, 0, 7, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 11, 0, 0, 0, 11, 1, 0]"
570,"[2, 1, 0, 0, 5, 0, 0, 0, 6, 13, 0, 0, 7, 0, 0, 0, 6, 10, 1, 0, 4, 63, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0]"
571,"[1, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 4, 18, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 7, 1, 0]"
572,"[8, 2, 2, 0, 8, 2, 2, 0, 0, 5, 1, 0, 2, 1, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 0, 15, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 14, 0, 0, 6, 4, 1, 0, 3, 0, 0, 0]"
573,"[5, 0, 0, 0, 8, 3, 2, 0, 6, 10, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 6, 6, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 11, 1, 0]"
574,"[3, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 4, 26, 0, 0, 8, 2, 2, 0, 8, 2, 2, 0, 1, 0, 0, 0, 6, 6, 1, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 5, 0, 0]"
575,"[1, 0, 0, 0, 0, 7, 0, 0, 3, 0, 0, 0, 4, 8, 0, 0, 4, 105, 0, 0, 4, 94, 0, 0, 2, 0, 0, 0, 4, 3, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0]"
576,"[8, 2, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 6, 4, 1, 0, 4, 120, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 6, 14, 0, 0, 8, 1, 1, 0]"
577,"[6, 9, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 4, 1, 0, 4, 39, 0, 0, 6, 14, 1, 0, 7, 0, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 15, 1, 0, 3, 0, 0, 0]"
578,"[0, 12, 0, 0, 2, 0, 0, 0, 8, 2, 2, 0, 0, 12, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 4, 54, 0, 0, 8, 3, 2, 0, 0, 4, 1, 0, 1, 0, 0, 0, 0, 4, 0, 0, 2, 1, 0, 0]"
579,"[8, 1, 1, 0, 8, 1, 2, 0, 3, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 6, 5, 0, 0, 8, 3, 1, 0, 0, 10, 0, 0, 4, 88, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
580,"[7, 0, 0, 0, 0, 15, 1, 0, 2, 0, 0, 0, 4, 98, 0, 0, 6, 6, 0, 0, 6, 9, 1, 0, 4, 28, 0, 0, 1, 0, 0, 0, 4, 85, 0, 0, 6, 7, 0, 0, 6, 4, 0, 0, 3, 0, 0, 0]"
581,"[2, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 6, 12, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 15, 1, 0, 2, 0, 0, 0, 8, 1, 1, 0, 2, 0, 0, 0, 8, 3, 2, 0]"
582,"[0, 12, 0, 0, 4, 82, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 11, 1, 0, 8, 2, 1, 0, 3, 0, 0, 0, 6, 8, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 10, 0, 0, 3, 0, 0, 0]"
583,"[4, 61, 0, 0, 6, 7, 0, 0, 6, 13, 0, 0, 5, 0, 0, 0, 4, 111, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 6, 14, 1, 0, 6, 7, 1, 0, 4, 31, 0, 0, 3, 0, 0, 0]"
584,"[3, 0, 0, 0, 0, 10, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 4, 114, 0, 0, 8, 1, 1, 0, 4, 3, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 6, 12, 1, 0, 5, 0, 0, 0]"
585,"[0, 15, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 4, 22, 0, 0, 0, 9, 0, 0, 8, 1, 2, 0, 8, 1, 1, 0, 2, 1, 0, 0, 2, 1, 0, 0, 4, 118, 0, 0, 0, 15, 0, 0, 0, 4, 0, 0]"
586,"[0, 11, 1, 0, 4, 87, 0, 0, 6, 8, 1, 0, 4, 79, 0, 0, 4, 46, 0, 0, 1, 0, 0, 0, 4, 119, 0, 0, 7, 0, 0, 0, 0, 10, 1, 0, 3, 0, 0, 0, 4, 97, 0, 0, 0, 12, 0, 0]"
587,"[0, 10, 1, 0, 0, 9, 0, 0, 8, 2, 2, 0, 4, 51, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0]"
588,"[1, 0, 0, 0, 0, 12, 0, 0, 3, 0, 0, 0, 0, 9, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 27, 0, 0]"
589,"[5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 8, 3, 2, 0, 8, 1, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 10, 0, 0, 6, 13, 0, 0, 4, 40, 0, 0]"
590,"[7, 0, 0, 0, 0, 13, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 82, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 0, 8, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 6, 4, 0, 0]"
591,"[3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 8, 1, 0, 4, 115, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 83, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 7, 1, 0]"
592,"[8, 2, 1, 0, 7, 0, 0, 0, 0, 15, 1, 0, 4, 103, 0, 0, 2, 1, 0, 0, 4, 90, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 14, 0, 0, 6, 15, 1, 0]"
593,"[7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 8, 2, 1, 0, 4, 126, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0]"
594,"[7, 0, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 4, 75, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 2, 0, 0, 0, 6, 12, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0]"
595,"[5, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 0, 6, 0, 0, 0, 9, 1, 0, 0, 14, 0, 0, 0, 5, 1, 0, 6, 11, 0, 0, 8, 2, 2, 0, 2, 1, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0]"
596,"[2, 1, 0, 0, 1, 0, 0, 0, 0, 13, 1, 0, 6, 10, 1, 0, 4, 47, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0]"
597,"[4, 72, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 111, 0, 0, 1, 0, 0, 0, 4, 96, 0, 0, 6, 10, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0]"
598,"[4, 71, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0, 0, 5, 1, 0, 6, 11, 1, 0, 5, 0, 0, 0, 4, 61, 0, 0, 1, 0, 0, 0, 4, 121, 0, 0]"
599,"[6, 13, 1, 0, 4, 30, 0, 0, 3, 0, 0, 0, 4, 50, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 10, 0, 0, 6, 5, 0, 0, 2, 0, 0, 0]"
600,"[4, 81, 0, 0, 2, 0, 0, 0, 6, 4, 1, 0, 0, 10, 0, 0, 0, 5, 1, 0, 6, 10, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 8, 1, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
601,"[2, 1, 0, 0, 6, 8, 1, 0, 6, 9, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 6, 15, 0, 0, 0, 14, 1, 0]"
602,"[8, 3, 1, 0, 5, 0, 0, 0, 8, 2, 2, 0, 2, 0, 0, 0, 4, 44, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 8, 3, 1, 0, 4, 9, 0, 0, 4, 28, 0, 0]"
603,"[6, 12, 0, 0, 4, 20, 0, 0, 0, 13, 0, 0, 5, 0, 0, 0, 6, 5, 0, 0, 4, 19, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 92, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 6, 15, 1, 0]"
604,"[5, 0, 0, 0, 8, 1, 2, 0, 4, 50, 0, 0, 7, 0, 0, 0, 4, 9, 0, 0, 2, 1, 0, 0, 4, 11, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 2, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
605,"[1, 0, 0, 0, 7, 0, 0, 0, 4, 42, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 115, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0]"
606,"[6, 15, 0, 0, 4, 71, 0, 0, 0, 13, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 14, 1, 0, 5, 0, 0, 0, 0, 15, 0, 0, 0, 5, 1, 0, 8, 1, 2, 0, 8, 2, 1, 0]"
607,"[4, 65, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 4, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 4, 70, 0, 0, 6, 10, 0, 0, 8, 1, 1, 0, 8, 1, 1, 0, 8, 2, 2, 0]"
608,"[8, 1, 2, 0, 5, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 0, 13, 0, 0, 8, 1, 2, 0, 4, 69, 0, 0, 6, 15, 0, 0, 3, 0, 0, 0, 4, 29, 0, 0, 8, 1, 1, 0]"
609,"[1, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 76, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 8, 3, 2, 0, 2, 1, 0, 0]"
610,"[2, 1, 0, 0, 6, 4, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 4, 34, 0, 0, 3, 0, 0, 0, 6, 15, 1, 0, 6, 13, 1, 0, 5, 0, 0, 0, 4, 46, 0, 0]"
611,"[7, 0, 0, 0, 7, 0, 0, 0, 0, 4, 1, 0, 7, 0, 0, 0, 4, 88, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 99, 0, 0, 4, 49, 0, 0, 3, 0, 0, 0]"
612,"[4, 21, 0, 0, 0, 14, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 6, 15, 1, 0, 2, 1, 0, 0, 6, 8, 0, 0, 2, 0, 0, 0, 4, 59, 0, 0, 8, 1, 2, 0]"
613,"[8, 1, 2, 0, 8, 1, 2, 0, 3, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 6, 5, 0, 0, 7, 0, 0, 0]"
614,"[3, 0, 0, 0, 4, 110, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 4, 21, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 29, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0]"
615,"[3, 0, 0, 0, 1, 0, 0, 0, 4, 31, 0, 0, 1, 0, 0, 0, 0, 10, 1, 0, 4, 6, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 7, 0, 0, 6, 12, 1, 0, 6, 14, 0, 0, 8, 1, 1, 0]"
616,"[2, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 4, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 8, 3, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0]"
617,"[0, 6, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 4, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 7, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 6, 5, 0, 0, 0, 11, 1, 0]"
618,"[5, 0, 0, 0, 6, 9, 1, 0, 0, 9, 1, 0, 8, 3, 1, 0, 7, 0, 0, 0, 0, 8, 1, 0, 4, 5, 0, 0, 3, 0, 0, 0, 0, 14, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
619,"[1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 12, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 55, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 6, 14, 0, 0, 5, 0, 0, 0]"
620,"[4, 112, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 8, 1, 1, 0, 6, 4, 1, 0, 0, 10, 0, 0, 1, 0, 0, 0, 6, 13, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 15, 0, 0, 8, 2, 1, 0]"
621,"[3, 0, 0, 0, 4, 51, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 12, 1, 0, 6, 11, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 0, 12, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 4, 52, 0, 0]"
622,"[7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 9, 1, 0, 6, 14, 0, 0, 2, 1, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0]"
623,"[0, 12, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0, 6, 13, 1, 0, 5, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0]"
624,"[2, 1, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 8, 1, 1, 0, 6, 8, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
625,"[8, 3, 1, 0, 7, 0, 0, 0, 8, 2, 1, 0, 8, 2, 2, 0, 6, 4, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 13, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 39, 0, 0]"
626,"[4, 74, 0, 0, 3, 0, 0, 0, 4, 110, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 6, 5, 0, 0, 3, 0, 0, 0, 6, 15, 1, 0, 0, 15, 0, 0, 3, 0, 0, 0, 0, 9, 1, 0, 8, 2, 1, 0]"
627,"[8, 2, 1, 0, 0, 8, 0, 0, 6, 7, 0, 0, 0, 4, 0, 0, 8, 3, 1, 0, 0, 10, 1, 0, 4, 52, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 86, 0, 0, 4, 49, 0, 0, 0, 9, 1, 0]"
628,"[5, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0]"
629,"[2, 1, 0, 0, 4, 123, 0, 0, 7, 0, 0, 0, 0, 15, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 4, 2, 0, 0, 6, 6, 1, 0, 4, 91, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 72, 0, 0]"
630,"[1, 0, 0, 0, 0, 13, 1, 0, 8, 1, 2, 0, 2, 0, 0, 0, 0, 10, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 6, 7, 1, 0, 8, 2, 1, 0, 8, 2, 2, 0, 6, 4, 1, 0]"
631,"[5, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 11, 1, 0, 1, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 6, 4, 1, 0, 7, 0, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0]"
632,"[0, 4, 0, 0, 0, 10, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 6, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 11, 1, 0, 4, 106, 0, 0, 8, 1, 2, 0]"
633,"[5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 10, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 64, 0, 0, 1, 0, 0, 0]"
634,"[6, 9, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 0, 11, 1, 0, 6, 5, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 0, 5, 1, 0, 8, 1, 2, 0, 4, 55, 0, 0]"
635,"[5, 0, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0, 2, 1, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 8, 2, 1, 0, 2, 0, 0, 0]"
636,"[8, 2, 1, 0, 0, 14, 0, 0, 4, 21, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 8, 0, 0, 6, 7, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 10, 1, 0]"
637,"[7, 0, 0, 0, 6, 7, 0, 0, 5, 0, 0, 0, 4, 108, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 4, 118, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 7, 0, 0]"
638,"[6, 6, 1, 0, 8, 1, 2, 0, 2, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0]"
639,"[5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 12, 1, 0, 4, 71, 0, 0, 8, 1, 1, 0, 6, 8, 1, 0, 0, 5, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
640,"[4, 61, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 94, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
641,"[2, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 10, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 1, 0, 0, 0]"
642,"[1, 0, 0, 0, 0, 14, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 6, 1, 0, 8, 1, 1, 0, 6, 15, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 4, 30, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
643,"[2, 0, 0, 0, 6, 12, 0, 0, 3, 0, 0, 0, 4, 113, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 125, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 13, 1, 0]"
644,"[1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 61, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
645,"[4, 82, 0, 0, 6, 6, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 104, 0, 0, 1, 0, 0, 0, 6, 13, 1, 0, 8, 2, 2, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 7, 0, 0, 1, 0, 0, 0]"
646,"[2, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 15, 0, 0, 4, 105, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 52, 0, 0]"
647,"[1, 0, 0, 0, 5, 0, 0, 0, 0, 14, 1, 0, 8, 3, 1, 0, 4, 72, 0, 0, 8, 2, 1, 0, 8, 2, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 4, 124, 0, 0, 4, 64, 0, 0]"
648,"[3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 4, 12, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 4, 84, 0, 0, 4, 126, 0, 0, 6, 12, 0, 0, 8, 2, 2, 0]"
649,"[0, 4, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 43, 0, 0, 2, 1, 0, 0, 6, 4, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 14, 0, 0, 5, 0, 0, 0, 4, 6, 0, 0]"
650,"[8, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 79, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 99, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 14, 0, 0, 2, 0, 0, 0, 6, 6, 0, 0]"
651,"[3, 0, 0, 0, 0, 10, 0, 0, 1, 0, 0, 0, 6, 11, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 4, 10, 0, 0, 4, 6, 0, 0, 7, 0, 0, 0, 6, 10, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
