Model,Encoded Chromosome
559,"[8, 3, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 15, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 4, 38, 0, 0, 1, 0, 0, 0]"
560,"[7, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 8, 1, 1, 0, 8, 1, 2, 0, 0, 9, 1, 0, 5, 0, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 8, 1, 1, 0]"
561,"[8, 2, 1, 0, 0, 13, 1, 0, 1, 0, 0, 0, 0, 4, 1, 0, 2, 0, 0, 0, 6, 4, 0, 0, 4, 27, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0]"
562,"[5, 0, 0, 0, 4, 79, 0, 0, 0, 12, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 6, 10, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 7, 0, 0]"
563,"[8, 1, 1, 0, 5, 0, 0, 0, 0, 10, 1, 0, 8, 1, 1, 0, 6, 15, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 8, 1, 0]"
564,"[2, 1, 0, 0, 8, 2, 1, 0, 4, 124, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 5, 0, 0, 6, 8, 1, 0, 1, 0, 0, 0]"
565,"[3, 0, 0, 0, 0, 6, 1, 0, 7, 0, 0, 0, 6, 15, 1, 0, 4, 90, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0, 0, 11, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
566,"[4, 115, 0, 0, 1, 0, 0, 0, 6, 11, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 6, 8, 0, 0, 4, 14, 0, 0, 0, 7, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
567,"[4, 44, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 4, 9, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 6, 9, 1, 0, 6, 14, 1, 0, 0, 13, 1, 0, 5, 0, 0, 0]"
568,"[5, 0, 0, 0, 0, 5, 1, 0, 4, 31, 0, 0, 4, 16, 0, 0, 0, 11, 1, 0, 8, 3, 2, 0, 6, 11, 1, 0, 6, 13, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 4, 58, 0, 0, 0, 13, 1, 0]"
569,"[1, 0, 0, 0, 6, 8, 1, 0, 8, 2, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 11, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 27, 0, 0, 8, 3, 2, 0]"
570,"[0, 8, 1, 0, 1, 0, 0, 0, 4, 54, 0, 0, 6, 6, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 6, 6, 1, 0, 6, 15, 1, 0, 5, 0, 0, 0, 4, 103, 0, 0, 4, 41, 0, 0, 5, 0, 0, 0]"
571,"[6, 14, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 6, 15, 1, 0, 4, 3, 0, 0, 8, 1, 1, 0, 4, 16, 0, 0, 6, 5, 0, 0]"
572,"[0, 6, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 4, 8, 0, 0, 6, 9, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 58, 0, 0, 3, 0, 0, 0]"
573,"[4, 104, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 15, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 6, 7, 0, 0]"
574,"[0, 12, 0, 0, 5, 0, 0, 0, 6, 15, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 5, 1, 0, 4, 10, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 6, 13, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0]"
575,"[4, 47, 0, 0, 6, 5, 1, 0, 0, 4, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 12, 1, 0, 6, 6, 1, 0, 4, 58, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0]"
576,"[1, 0, 0, 0, 6, 4, 0, 0, 3, 0, 0, 0, 4, 13, 0, 0, 2, 1, 0, 0, 6, 11, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 8, 3, 1, 0]"
577,"[4, 13, 0, 0, 0, 8, 0, 0, 6, 6, 1, 0, 1, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0]"
578,"[0, 9, 0, 0, 6, 10, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 6, 9, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 6, 8, 0, 0, 7, 0, 0, 0]"
579,"[8, 3, 2, 0, 4, 95, 0, 0, 6, 7, 1, 0, 8, 3, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 4, 111, 0, 0, 8, 2, 2, 0, 4, 36, 0, 0, 6, 9, 0, 0, 2, 0, 0, 0]"
580,"[0, 7, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 4, 15, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 8, 3, 2, 0, 0, 15, 0, 0]"
581,"[0, 9, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 8, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 8, 1, 0, 7, 0, 0, 0, 6, 7, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0]"
582,"[6, 8, 1, 0, 2, 0, 0, 0, 0, 11, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 6, 8, 0, 0, 3, 0, 0, 0, 0, 15, 1, 0, 4, 72, 0, 0, 6, 11, 0, 0, 4, 46, 0, 0, 0, 9, 0, 0]"
583,"[4, 112, 0, 0, 0, 9, 0, 0, 4, 88, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 6, 14, 1, 0, 1, 0, 0, 0, 0, 11, 1, 0, 0, 12, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0]"
584,"[4, 29, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 6, 10, 1, 0, 1, 0, 0, 0, 6, 12, 0, 0, 2, 1, 0, 0]"
585,"[7, 0, 0, 0, 6, 10, 0, 0, 7, 0, 0, 0, 6, 11, 0, 0, 6, 4, 0, 0, 0, 6, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 6, 11, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
586,"[6, 12, 0, 0, 6, 11, 1, 0, 2, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 23, 0, 0, 0, 9, 0, 0, 0, 12, 0, 0]"
587,"[1, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0]"
588,"[6, 15, 1, 0, 7, 0, 0, 0, 0, 15, 1, 0, 2, 1, 0, 0, 2, 1, 0, 0, 6, 15, 0, 0, 4, 68, 0, 0, 6, 8, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]"
589,"[0, 14, 0, 0, 5, 0, 0, 0, 4, 60, 0, 0, 6, 8, 1, 0, 0, 14, 0, 0, 2, 1, 0, 0, 0, 13, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 14, 0, 0]"
590,"[3, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 0, 14, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 14, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 4, 54, 0, 0, 2, 1, 0, 0, 4, 37, 0, 0]"
591,"[7, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 0, 11, 1, 0, 5, 0, 0, 0, 0, 5, 1, 0, 0, 8, 0, 0, 5, 0, 0, 0, 0, 14, 0, 0, 6, 4, 0, 0, 6, 15, 1, 0, 3, 0, 0, 0]"
592,"[5, 0, 0, 0, 6, 11, 1, 0, 8, 1, 1, 0, 8, 3, 1, 0, 2, 1, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 77, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
593,"[7, 0, 0, 0, 3, 0, 0, 0, 0, 8, 0, 0, 6, 7, 1, 0, 6, 7, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 4, 118, 0, 0, 2, 1, 0, 0]"
594,"[2, 1, 0, 0, 7, 0, 0, 0, 6, 11, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 121, 0, 0, 4, 85, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0]"
595,"[6, 11, 0, 0, 0, 5, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 8, 1, 0, 6, 9, 1, 0]"
596,"[0, 15, 0, 0, 2, 0, 0, 0, 6, 9, 0, 0, 6, 11, 0, 0, 6, 12, 0, 0, 4, 95, 0, 0, 8, 1, 1, 0, 4, 65, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0]"
597,"[2, 0, 0, 0, 6, 14, 1, 0, 0, 9, 0, 0, 6, 6, 1, 0, 3, 0, 0, 0, 4, 6, 0, 0, 2, 0, 0, 0, 4, 17, 0, 0, 0, 8, 0, 0, 2, 1, 0, 0, 6, 15, 0, 0, 6, 11, 1, 0]"
598,"[1, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 13, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 7, 0, 0, 6, 13, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0]"
599,"[4, 2, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 5, 1, 0, 6, 6, 0, 0, 6, 7, 1, 0, 6, 10, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
600,"[0, 9, 1, 0, 3, 0, 0, 0, 0, 9, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 36, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0]"
601,"[4, 2, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 116, 0, 0, 6, 7, 0, 0, 4, 94, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0]"
602,"[1, 0, 0, 0, 3, 0, 0, 0, 6, 14, 0, 0, 0, 12, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 46, 0, 0, 0, 7, 1, 0, 4, 11, 0, 0, 8, 3, 2, 0]"
603,"[4, 52, 0, 0, 8, 1, 2, 0, 4, 2, 0, 0, 7, 0, 0, 0, 6, 15, 0, 0, 4, 85, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 62, 0, 0, 0, 6, 0, 0]"
604,"[7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 22, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 4, 99, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 6, 9, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
605,"[0, 10, 0, 0, 0, 8, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 12, 0, 0, 4, 119, 0, 0, 0, 5, 1, 0, 6, 8, 0, 0, 5, 0, 0, 0]"
606,"[3, 0, 0, 0, 8, 1, 1, 0, 0, 14, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 91, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0]"
607,"[6, 14, 1, 0, 2, 1, 0, 0, 6, 6, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 4, 69, 0, 0, 6, 8, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
608,"[7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 4, 14, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 11, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0]"
609,"[5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 126, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 108, 0, 0]"
610,"[0, 13, 1, 0, 3, 0, 0, 0, 6, 11, 1, 0, 4, 113, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 86, 0, 0, 1, 0, 0, 0, 4, 3, 0, 0]"
611,"[2, 1, 0, 0, 7, 0, 0, 0, 4, 31, 0, 0, 7, 0, 0, 0, 6, 6, 0, 0, 6, 7, 1, 0, 6, 7, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0]"
612,"[4, 115, 0, 0, 3, 0, 0, 0, 6, 7, 0, 0, 7, 0, 0, 0, 6, 8, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 4, 113, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
613,"[4, 32, 0, 0, 1, 0, 0, 0, 4, 1, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 0, 10, 1, 0]"
614,"[3, 0, 0, 0, 4, 36, 0, 0, 4, 3, 0, 0, 4, 119, 0, 0, 0, 10, 1, 0, 0, 5, 0, 0, 6, 9, 0, 0, 3, 0, 0, 0, 4, 72, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0]"
615,"[6, 8, 0, 0, 5, 0, 0, 0, 4, 11, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 4, 67, 0, 0]"
616,"[6, 8, 0, 0, 2, 0, 0, 0, 6, 11, 1, 0, 8, 1, 2, 0, 8, 1, 1, 0, 4, 37, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 11, 1, 0]"
617,"[2, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 4, 10, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 0, 4, 1, 0]"
618,"[5, 0, 0, 0, 4, 14, 0, 0, 4, 94, 0, 0, 4, 91, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 6, 15, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 6, 4, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0]"
619,"[8, 1, 1, 0, 5, 0, 0, 0, 4, 63, 0, 0, 0, 6, 0, 0, 6, 8, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 6, 6, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 4, 12, 0, 0, 4, 53, 0, 0]"
620,"[2, 1, 0, 0, 5, 0, 0, 0, 4, 103, 0, 0, 6, 6, 1, 0, 4, 115, 0, 0, 4, 52, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0]"
621,"[1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 108, 0, 0, 0, 11, 1, 0, 4, 56, 0, 0, 3, 0, 0, 0, 0, 10, 1, 0, 5, 0, 0, 0, 6, 12, 0, 0, 8, 3, 1, 0]"
622,"[0, 5, 0, 0, 6, 10, 0, 0, 0, 7, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 8, 2, 1, 0, 2, 0, 0, 0, 0, 7, 1, 0, 2, 0, 0, 0, 7, 0, 0, 0, 6, 7, 0, 0]"
623,"[5, 0, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 6, 5, 0, 0, 0, 8, 1, 0, 0, 8, 1, 0, 2, 0, 0, 0, 4, 80, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0]"
624,"[0, 7, 0, 0, 3, 0, 0, 0, 4, 88, 0, 0, 2, 1, 0, 0, 4, 94, 0, 0, 0, 5, 0, 0, 2, 1, 0, 0, 0, 6, 0, 0, 6, 15, 1, 0, 5, 0, 0, 0, 6, 9, 1, 0, 1, 0, 0, 0]"
625,"[4, 46, 0, 0, 6, 12, 0, 0, 7, 0, 0, 0, 4, 75, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 4, 42, 0, 0, 0, 10, 0, 0, 6, 11, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
626,"[2, 0, 0, 0, 8, 1, 2, 0, 4, 51, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 8, 1, 0, 4, 64, 0, 0, 1, 0, 0, 0]"
627,"[7, 0, 0, 0, 6, 11, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 4, 89, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 8, 3, 2, 0]"
628,"[4, 100, 0, 0, 2, 1, 0, 0, 0, 8, 1, 0, 8, 2, 2, 0, 2, 1, 0, 0, 2, 0, 0, 0, 8, 2, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 49, 0, 0, 8, 3, 2, 0]"
629,"[7, 0, 0, 0, 4, 95, 0, 0, 7, 0, 0, 0, 0, 12, 1, 0, 2, 1, 0, 0, 4, 97, 0, 0, 8, 3, 2, 0, 6, 10, 1, 0, 6, 6, 1, 0, 6, 7, 1, 0, 8, 2, 1, 0, 7, 0, 0, 0]"
630,"[2, 1, 0, 0, 1, 0, 0, 0, 6, 4, 1, 0, 2, 0, 0, 0, 8, 2, 1, 0, 4, 39, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 13, 0, 0]"
631,"[0, 14, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 9, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 12, 1, 0, 4, 107, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
632,"[1, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 6, 15, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 14, 0, 0, 4, 32, 0, 0, 2, 0, 0, 0, 4, 45, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0]"
633,"[8, 2, 1, 0, 1, 0, 0, 0, 0, 9, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 15, 1, 0, 8, 1, 2, 0, 4, 52, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
634,"[3, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 6, 12, 0, 0, 0, 6, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
635,"[6, 12, 0, 0, 4, 19, 0, 0, 6, 13, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 4, 57, 0, 0, 8, 2, 1, 0, 2, 1, 0, 0, 5, 0, 0, 0]"
636,"[7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 4, 85, 0, 0, 5, 0, 0, 0, 6, 5, 1, 0, 5, 0, 0, 0]"
637,"[6, 10, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 4, 106, 0, 0, 0, 6, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 4, 0, 0, 0, 9, 0, 0]"
638,"[8, 2, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 14, 1, 0, 5, 0, 0, 0, 0, 14, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
639,"[7, 0, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 15, 1, 0, 4, 8, 0, 0, 0, 5, 1, 0, 0, 13, 1, 0, 1, 0, 0, 0, 8, 1, 1, 0, 8, 1, 2, 0, 3, 0, 0, 0]"
640,"[3, 0, 0, 0, 0, 13, 0, 0, 8, 2, 1, 0, 6, 7, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0, 6, 12, 0, 0, 5, 0, 0, 0]"
641,"[1, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 29, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 4, 13, 0, 0, 5, 0, 0, 0, 6, 10, 1, 0, 6, 12, 1, 0]"
642,"[0, 15, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 6, 6, 0, 0, 6, 12, 1, 0, 7, 0, 0, 0, 8, 2, 1, 0, 8, 2, 2, 0, 8, 3, 2, 0, 8, 1, 2, 0]"
643,"[4, 19, 0, 0, 4, 19, 0, 0, 8, 1, 1, 0, 0, 8, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0]"
644,"[2, 0, 0, 0, 4, 22, 0, 0, 3, 0, 0, 0, 4, 110, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 105, 0, 0, 2, 1, 0, 0, 4, 47, 0, 0, 3, 0, 0, 0, 6, 9, 0, 0, 4, 56, 0, 0]"
645,"[5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 4, 94, 0, 0, 7, 0, 0, 0, 0, 13, 1, 0, 7, 0, 0, 0, 6, 14, 1, 0, 0, 8, 0, 0, 6, 6, 0, 0, 2, 0, 0, 0]"
646,"[3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
647,"[8, 1, 1, 0, 6, 7, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 15, 1, 0, 0, 14, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 12, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
648,"[8, 2, 2, 0, 5, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 4, 95, 0, 0, 7, 0, 0, 0, 4, 105, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 8, 2, 1, 0, 0, 11, 0, 0]"
649,"[6, 14, 0, 0, 4, 25, 0, 0, 1, 0, 0, 0, 0, 7, 1, 0, 4, 86, 0, 0, 4, 81, 0, 0, 0, 14, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0]"
650,"[1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 4, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 0, 14, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
651,"[2, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 4, 64, 0, 0, 6, 15, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 0, 14, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
