Model,Encoded Chromosome
2945,"[1, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 6, 5, 6, 0, 1, 0, 0, 0, 8, 3, 2, 0, 4, 278, 0, 0, 2, 1, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 8, 2, 1, 0]"
2946,"[4, 502, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 27, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 22, 0, 0, 2, 0, 0, 0, 0, 5, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
2947,"[4, 109, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 8, 3, 1, 0, 6, 25, 2, 0, 1, 0, 0, 0, 6, 12, 2, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
2948,"[0, 20, 0, 0, 4, 435, 0, 0, 6, 8, 3, 0, 6, 52, 2, 0, 6, 62, 4, 0, 2, 1, 0, 0, 8, 2, 2, 0, 6, 28, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 27, 1, 0]"
2949,"[6, 39, 6, 0, 3, 0, 0, 0, 0, 22, 0, 0, 0, 9, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 124, 0, 0, 4, 302, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 26, 0, 0]"
2950,"[8, 2, 2, 0, 0, 30, 0, 0, 5, 0, 0, 0, 4, 198, 0, 0, 0, 19, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 0, 20, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 6, 38, 3, 0, 5, 0, 0, 0]"
2951,"[1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 12, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
2952,"[4, 412, 0, 0, 8, 2, 1, 0, 0, 6, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 22, 1, 0, 7, 0, 0, 0, 4, 107, 0, 0, 0, 24, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0]"
2953,"[2, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 13, 0, 0, 8, 3, 2, 0, 8, 1, 2, 0, 4, 6, 0, 0, 3, 0, 0, 0]"
2954,"[8, 3, 1, 0, 1, 0, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0]"
2955,"[8, 1, 1, 0, 8, 2, 2, 0, 0, 29, 1, 0, 4, 296, 0, 0, 0, 12, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 6, 53, 5, 0, 2, 1, 0, 0, 1, 0, 0, 0, 4, 142, 0, 0, 4, 492, 0, 0]"
2956,"[1, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 19, 1, 0, 2, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
2957,"[3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 23, 1, 0, 1, 0, 0, 0, 4, 70, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
2958,"[6, 47, 1, 0, 0, 27, 0, 0, 4, 220, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 8, 3, 2, 0, 6, 24, 3, 0, 8, 1, 1, 0, 6, 57, 7, 0, 6, 60, 3, 0, 6, 44, 3, 0, 5, 0, 0, 0]"
2959,"[1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 14, 1, 0, 4, 67, 0, 0, 6, 15, 2, 0, 1, 0, 0, 0, 6, 13, 6, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
2960,"[7, 0, 0, 0, 6, 6, 5, 0, 8, 1, 1, 0, 5, 0, 0, 0, 4, 119, 0, 0, 8, 3, 1, 0, 6, 34, 3, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 37, 4, 0, 2, 0, 0, 0, 0, 21, 1, 0]"
2961,"[3, 0, 0, 0, 0, 22, 1, 0, 0, 8, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 28, 6, 0, 4, 482, 0, 0, 2, 0, 0, 0, 4, 204, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 8, 3, 2, 0]"
2962,"[8, 1, 2, 0, 8, 2, 1, 0, 6, 5, 3, 0, 2, 0, 0, 0, 4, 473, 0, 0, 4, 172, 0, 0, 0, 16, 0, 0, 2, 1, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 4, 405, 0, 0, 6, 35, 6, 0]"
2963,"[4, 296, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0, 0, 7, 1, 0]"
2964,"[8, 3, 2, 0, 4, 151, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 21, 0, 0, 4, 357, 0, 0, 1, 0, 0, 0, 0, 14, 0, 0, 4, 386, 0, 0, 4, 95, 0, 0, 5, 0, 0, 0, 6, 44, 5, 0]"
2965,"[5, 0, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 4, 229, 0, 0, 4, 248, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 5, 1, 0, 5, 0, 0, 0, 4, 313, 0, 0]"
2966,"[8, 2, 1, 0, 6, 34, 6, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 4, 283, 0, 0, 1, 0, 0, 0]"
2967,"[4, 39, 0, 0, 0, 26, 1, 0, 4, 375, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 4, 374, 0, 0, 8, 2, 1, 0, 6, 40, 2, 0, 4, 249, 0, 0]"
2968,"[7, 0, 0, 0, 4, 99, 0, 0, 4, 340, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 0, 30, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
2969,"[1, 0, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 11, 1, 0, 3, 0, 0, 0, 6, 4, 1, 0, 6, 16, 1, 0, 6, 6, 1, 0, 5, 0, 0, 0, 0, 30, 1, 0, 2, 0, 0, 0]"
2970,"[0, 31, 1, 0, 8, 2, 1, 0, 5, 0, 0, 0, 8, 3, 1, 0, 4, 341, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 4, 1, 0, 8, 2, 1, 0, 8, 1, 2, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
2971,"[2, 0, 0, 0, 8, 2, 1, 0, 4, 168, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 0, 12, 0, 0, 8, 2, 2, 0, 6, 63, 5, 0, 1, 0, 0, 0, 0, 24, 1, 0, 4, 285, 0, 0, 2, 1, 0, 0]"
2972,"[4, 144, 0, 0, 6, 17, 5, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 6, 61, 2, 0, 4, 105, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0]"
2973,"[8, 1, 2, 0, 1, 0, 0, 0, 4, 337, 0, 0, 6, 7, 1, 0, 0, 5, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 465, 0, 0, 4, 498, 0, 0, 0, 15, 1, 0, 6, 25, 3, 0, 8, 3, 2, 0]"
2974,"[6, 51, 3, 0, 4, 372, 0, 0, 1, 0, 0, 0, 4, 489, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 4, 478, 0, 0, 8, 1, 2, 0, 0, 5, 0, 0, 1, 0, 0, 0]"
2975,"[3, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 4, 271, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 0, 16, 0, 0, 0, 23, 1, 0, 2, 1, 0, 0, 0, 25, 0, 0, 5, 0, 0, 0, 6, 60, 5, 0]"
2976,"[5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 36, 2, 0, 6, 21, 6, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
2977,"[1, 0, 0, 0, 6, 36, 7, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 20, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 19, 1, 0, 2, 1, 0, 0, 8, 2, 1, 0, 0, 22, 0, 0, 8, 1, 2, 0]"
2978,"[1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 0, 22, 0, 0, 0, 22, 1, 0, 5, 0, 0, 0, 0, 29, 0, 0, 1, 0, 0, 0, 6, 55, 4, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
2979,"[3, 0, 0, 0, 6, 5, 7, 0, 0, 10, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 143, 0, 0, 0, 4, 1, 0, 3, 0, 0, 0, 6, 23, 4, 0, 1, 0, 0, 0, 4, 460, 0, 0, 5, 0, 0, 0]"
2980,"[0, 5, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 431, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 8, 3, 1, 0, 0, 29, 1, 0, 8, 3, 2, 0, 3, 0, 0, 0, 2, 0, 0, 0]"
2981,"[8, 3, 2, 0, 6, 8, 5, 0, 0, 27, 0, 0, 3, 0, 0, 0, 4, 115, 0, 0, 0, 8, 1, 0, 7, 0, 0, 0, 2, 1, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0]"
2982,"[7, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 4, 340, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 221, 0, 0, 4, 313, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0]"
2983,"[1, 0, 0, 0, 7, 0, 0, 0, 0, 30, 1, 0, 1, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 8, 0, 0]"
2984,"[3, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 6, 42, 2, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 18, 4, 0, 0, 17, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
2985,"[8, 3, 2, 0, 4, 322, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0]"
2986,"[0, 6, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 6, 39, 7, 0, 1, 0, 0, 0, 0, 31, 1, 0, 8, 1, 2, 0, 4, 438, 0, 0, 5, 0, 0, 0, 6, 5, 7, 0, 1, 0, 0, 0, 5, 0, 0, 0]"
2987,"[0, 17, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 2, 0, 0, 0, 8, 2, 2, 0, 6, 48, 4, 0, 4, 415, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 6, 59, 2, 0, 6, 30, 6, 0, 7, 0, 0, 0]"
2988,"[8, 1, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 31, 7, 0, 5, 0, 0, 0, 0, 9, 1, 0, 4, 375, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
2989,"[5, 0, 0, 0, 4, 229, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 8, 2, 2, 0]"
2990,"[1, 0, 0, 0, 0, 14, 0, 0, 5, 0, 0, 0, 0, 29, 0, 0, 4, 198, 0, 0, 0, 13, 1, 0, 8, 1, 2, 0, 8, 1, 1, 0, 7, 0, 0, 0, 8, 3, 1, 0, 2, 1, 0, 0, 4, 102, 0, 0]"
2991,"[3, 0, 0, 0, 4, 48, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 28, 5, 0, 4, 228, 0, 0, 3, 0, 0, 0, 4, 350, 0, 0, 0, 31, 0, 0, 0, 29, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
2992,"[3, 0, 0, 0, 4, 367, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 25, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 6, 4, 5, 0, 1, 0, 0, 0]"
2993,"[0, 18, 1, 0, 3, 0, 0, 0, 2, 1, 0, 0, 6, 23, 2, 0, 5, 0, 0, 0, 6, 32, 7, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0, 2, 0, 0, 0]"
2994,"[2, 0, 0, 0, 5, 0, 0, 0, 6, 37, 6, 0, 3, 0, 0, 0, 6, 46, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 311, 0, 0, 0, 23, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0]"
2995,"[5, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 26, 1, 0, 6, 30, 4, 0, 5, 0, 0, 0]"
2996,"[0, 26, 1, 0, 0, 8, 1, 0, 2, 1, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 0, 29, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 2, 1, 0, 0, 8, 2, 1, 0, 2, 0, 0, 0, 8, 1, 1, 0]"
2997,"[2, 0, 0, 0, 5, 0, 0, 0, 6, 11, 3, 0, 0, 31, 0, 0, 4, 297, 0, 0, 6, 54, 4, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 60, 4, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0]"
2998,"[7, 0, 0, 0, 5, 0, 0, 0, 0, 20, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 15, 0, 0, 6, 23, 6, 0, 3, 0, 0, 0, 4, 120, 0, 0, 6, 53, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
2999,"[6, 44, 7, 0, 6, 40, 7, 0, 1, 0, 0, 0, 6, 24, 5, 0, 4, 148, 0, 0, 8, 2, 2, 0, 8, 2, 1, 0, 8, 2, 1, 0, 6, 54, 3, 0, 2, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
3000,"[2, 1, 0, 0, 4, 32, 0, 0, 1, 0, 0, 0, 6, 39, 5, 0, 2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 286, 0, 0, 2, 1, 0, 0, 6, 53, 3, 0, 1, 0, 0, 0]"
3001,"[4, 278, 0, 0, 4, 40, 0, 0, 0, 8, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 8, 1, 2, 0, 4, 290, 0, 0, 6, 15, 2, 0, 4, 211, 0, 0, 0, 19, 1, 0, 4, 200, 0, 0, 1, 0, 0, 0]"
3002,"[1, 0, 0, 0, 0, 31, 1, 0, 6, 13, 6, 0, 6, 32, 6, 0, 2, 1, 0, 0, 2, 1, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 4, 39, 0, 0, 4, 197, 0, 0]"
3003,"[7, 0, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 31, 0, 0, 3, 0, 0, 0, 4, 458, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
3004,"[6, 21, 7, 0, 6, 12, 2, 0, 7, 0, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 268, 0, 0, 3, 0, 0, 0]"
3005,"[4, 213, 0, 0, 6, 52, 3, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 76, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 28, 0, 0, 4, 494, 0, 0, 2, 0, 0, 0]"
3006,"[1, 0, 0, 0, 4, 459, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 4, 228, 0, 0, 2, 1, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 47, 6, 0]"
3007,"[5, 0, 0, 0, 6, 5, 5, 0, 3, 0, 0, 0, 6, 31, 2, 0, 5, 0, 0, 0, 0, 8, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0]"
3008,"[5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 6, 29, 3, 0, 2, 0, 0, 0, 7, 0, 0, 0]"
3009,"[2, 0, 0, 0, 0, 14, 0, 0, 8, 1, 1, 0, 4, 70, 0, 0, 6, 58, 7, 0, 7, 0, 0, 0, 4, 177, 0, 0, 3, 0, 0, 0, 0, 10, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
3010,"[1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 18, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 187, 0, 0, 6, 55, 6, 0, 6, 22, 3, 0, 2, 1, 0, 0]"
3011,"[4, 298, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 8, 2, 1, 0, 6, 8, 6, 0, 0, 24, 0, 0, 1, 0, 0, 0, 4, 266, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 201, 0, 0, 5, 0, 0, 0]"
3012,"[8, 2, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 24, 0, 0, 4, 6, 0, 0, 2, 1, 0, 0, 0, 18, 0, 0, 5, 0, 0, 0, 0, 9, 0, 0, 8, 3, 1, 0, 4, 196, 0, 0]"
3013,"[2, 1, 0, 0, 2, 1, 0, 0, 0, 23, 0, 0, 1, 0, 0, 0, 0, 25, 1, 0, 8, 1, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
3014,"[4, 405, 0, 0, 6, 41, 7, 0, 8, 3, 2, 0, 8, 2, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 34, 4, 0, 3, 0, 0, 0, 6, 31, 3, 0, 2, 1, 0, 0, 2, 1, 0, 0, 4, 223, 0, 0]"
3015,"[3, 0, 0, 0, 4, 308, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 6, 58, 5, 0, 4, 143, 0, 0, 8, 3, 2, 0, 0, 18, 1, 0, 8, 3, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 160, 0, 0]"
3016,"[5, 0, 0, 0, 8, 1, 2, 0, 4, 454, 0, 0, 8, 2, 2, 0, 0, 18, 1, 0, 0, 28, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 16, 1, 0, 0, 6, 0, 0, 4, 501, 0, 0, 4, 459, 0, 0]"
3017,"[7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 17, 0, 0, 2, 1, 0, 0, 6, 21, 5, 0, 6, 14, 6, 0]"
3018,"[5, 0, 0, 0, 2, 0, 0, 0, 8, 3, 1, 0, 8, 2, 1, 0, 4, 16, 0, 0, 5, 0, 0, 0, 4, 85, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
3019,"[4, 413, 0, 0, 1, 0, 0, 0, 0, 12, 0, 0, 0, 9, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 62, 5, 0, 5, 0, 0, 0, 0, 26, 1, 0, 6, 23, 2, 0]"
3020,"[4, 66, 0, 0, 8, 1, 2, 0, 4, 40, 0, 0, 6, 61, 5, 0, 0, 8, 1, 0, 0, 27, 1, 0, 4, 187, 0, 0, 2, 1, 0, 0, 6, 51, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0]"
3021,"[7, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 0, 12, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 4, 75, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
3022,"[5, 0, 0, 0, 1, 0, 0, 0, 6, 8, 7, 0, 3, 0, 0, 0, 0, 13, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 40, 1, 0, 7, 0, 0, 0, 8, 3, 2, 0, 4, 267, 0, 0]"
3023,"[5, 0, 0, 0, 6, 37, 4, 0, 6, 41, 4, 0, 2, 0, 0, 0, 6, 44, 7, 0, 0, 4, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 6, 4, 4, 0, 7, 0, 0, 0]"
3024,"[0, 23, 1, 0, 1, 0, 0, 0, 0, 16, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 10, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 15, 1, 0]"
3025,"[8, 3, 1, 0, 0, 5, 1, 0, 0, 20, 1, 0, 8, 3, 2, 0, 2, 0, 0, 0, 6, 56, 5, 0, 6, 48, 6, 0, 7, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0]"
3026,"[2, 0, 0, 0, 0, 25, 1, 0, 0, 28, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 4, 387, 0, 0, 0, 14, 0, 0, 0, 21, 1, 0, 3, 0, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0]"
3027,"[4, 351, 0, 0, 2, 1, 0, 0, 0, 27, 0, 0, 2, 0, 0, 0, 6, 10, 5, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0]"
3028,"[3, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 4, 227, 0, 0, 6, 54, 7, 0]"
3029,"[5, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 150, 0, 0, 7, 0, 0, 0, 6, 57, 6, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 401, 0, 0, 2, 1, 0, 0]"
3030,"[0, 19, 0, 0, 0, 8, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 6, 10, 7, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 6, 10, 2, 0]"
3031,"[6, 5, 4, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 6, 40, 2, 0, 5, 0, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
3032,"[2, 0, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 34, 4, 0, 8, 1, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0, 6, 43, 5, 0, 8, 3, 1, 0, 8, 3, 2, 0]"
3033,"[0, 10, 0, 0, 7, 0, 0, 0, 6, 54, 2, 0, 2, 0, 0, 0, 0, 23, 1, 0, 4, 77, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 4, 97, 0, 0]"
3034,"[1, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 9, 6, 0, 8, 3, 1, 0, 4, 101, 0, 0, 8, 1, 1, 0, 2, 0, 0, 0, 4, 466, 0, 0, 1, 0, 0, 0]"
3035,"[8, 2, 2, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 96, 0, 0, 6, 38, 4, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 26, 2, 0, 3, 0, 0, 0, 0, 9, 1, 0, 4, 352, 0, 0, 1, 0, 0, 0]"
3036,"[8, 2, 2, 0, 8, 2, 2, 0, 0, 28, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 29, 1, 0, 8, 2, 2, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 23, 0, 0, 4, 389, 0, 0, 3, 0, 0, 0]"
3037,"[1, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 8, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 4, 325, 0, 0, 2, 0, 0, 0, 6, 33, 2, 0, 8, 1, 2, 0]"
